Startup_ID,Name,Sector,Sub-Sector,City,State,Founded_Year,Founder_Name,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Lead_Investor,Co-Investors,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Primary_Product,Customer_Base_Size,Growth_Rate,Exit_Status,Acquisition_Details,Funding_Date,Pitch_Deck_Link,Social_Media_Followers,Competitors,Patents,ESG_Score,Diversity_Index,Net_Impact_Score
94efdd0d,Startup_89,AgriTech,Sub_10,Hyderabad,Delhi,2001,Founder_949,Seed,Grant,2980491,10,Investor_106,Investor_930,34525485,4844417,No,56,Cloud,Product_26,53036,16.42,Yes,,2022-02-04,http://example.com/pitchdeck/89,88790,Competitor_97,11,4.17,22.85,2.34
b4e72cd6,Startup_90,TravelTech,Sub_3,Mumbai,Telangana,2002,Founder_712,Series D,Grant,1811216,8,Investor_40,Investor_950,52773905,2406673,No,73,Blockchain,Product_48,55675,12.72,Yes,,2015-06-27,http://example.com/pitchdeck/90,99240,Competitor_2,8,8.11,68.01,3.07
1525aa92,Startup_91,EdTech,Sub_4,Pune,Karnataka,2006,Founder_847,Series D,Debt,5013307,6,Investor_278,Investor_650,29595100,1210405,No,283,Cloud,Product_50,50459,27.71,Yes,,2022-08-02,http://example.com/pitchdeck/91,58972,Competitor_65,18,6.93,76.25,6.72
26f88878,Startup_92,AgriTech,Sub_4,Delhi,Karnataka,2005,Founder_332,Series B,Convertible Note,4524257,10,Investor_424,Investor_841,77042494,345999,No,96,IoT,Product_3,83638,32.04,No,,2022-03-21,http://example.com/pitchdeck/92,58823,Competitor_13,18,6.74,45.77,9.52
a8220270,Startup_93,AgriTech,Sub_10,Delhi,Maharashtra,2019,Founder_968,Seed,Equity,3041452,6,Investor_313,Investor_898,9121868,4089653,Yes,195,Big Data,Product_23,40242,49.17,Yes,,2022-10-05,http://example.com/pitchdeck/93,52830,Competitor_33,0,4.51,27.36,8.61
5165f557,Startup_94,AgriTech,Sub_9,Bangalore,Karnataka,2003,Founder_914,Series B,Equity,670025,2,Investor_86,Investor_844,25598797,3840540,No,320,AI,Product_37,36787,37.91,No,Acquirer_949,2015-09-26,http://example.com/pitchdeck/94,94380,Competitor_76,7,4.05,41.2,7.9
8fee9735,Startup_95,TravelTech,Sub_6,Pune,Delhi,2022,Founder_81,Series A,Grant,2203409,3,Investor_112,Investor_952,24497883,3423571,Yes,434,AI,Product_33,40149,31.54,No,,2016-04-12,http://example.com/pitchdeck/95,45453,Competitor_57,2,3.08,61.23,4.48
b9c8bf7c,Startup_96,FoodTech,Sub_10,Mumbai,Tamil Nadu,2006,Founder_242,Series D,Equity,3391126,7,Investor_269,Investor_655,12870669,2202054,No,88,AI,Product_19,68206,46.65,No,,2018-08-25,http://example.com/pitchdeck/96,39982,Competitor_68,11,8.38,78.94,5.11
23da02af,Startup_97,Retail,Sub_1,Bangalore,Maharashtra,2019,Founder_128,Seed,Convertible Note,4334880,2,Investor_306,Investor_815,60836601,3420277,No,465,Cloud,Product_2,49887,27.76,No,,2020-05-07,http://example.com/pitchdeck/97,13513,Competitor_66,10,5.01,51.5,5.33
c9af9e97,Startup_98,EdTech,Sub_2,Delhi,Tamil Nadu,2005,Founder_113,IPO,Equity,3907422,7,Investor_221,Investor_810,4891753,4850342,Yes,127,Big Data,Product_37,34974,24.61,Yes,,2017-03-27,http://example.com/pitchdeck/98,90377,Competitor_41,15,5.93,58.62,6.63
b2aff555,Startup_99,AgriTech,Sub_6,Pune,Tamil Nadu,2017,Founder_653,Seed,Debt,6469775,2,Investor_456,Investor_552,51892168,2806609,Yes,486,Big Data,Product_39,10675,14.57,No,,2016-01-04,http://example.com/pitchdeck/99,24211,Competitor_63,13,3.18,64.34,1.71
28b5b00d,Startup_100,HealthTech,Sub_4,Hyderabad,Karnataka,2005,Founder_324,Series D,Equity,5803199,7,Investor_332,Investor_786,90818896,1153466,Yes,98,Cloud,Product_1,92858,19.3,No,,2023-07-25,http://example.com/pitchdeck/100,8196,Competitor_25,18,6.12,27.46,5.66
21a0a191,Startup_101,EdTech,Sub_6,Mumbai,Maharashtra,2007,Founder_807,Series C,Grant,7013151,8,Investor_367,Investor_740,76860868,2952305,Yes,125,Big Data,Product_15,13832,37.68,No,,2018-10-28,http://example.com/pitchdeck/101,38041,Competitor_6,8,2.48,63.7,4.0
45b66457,Startup_102,AgriTech,Sub_2,Hyderabad,Telangana,2023,Founder_417,Seed,Debt,1088218,8,Investor_75,Investor_877,12935212,2037793,No,85,IoT,Product_33,2946,44.1,No,Acquirer_48,2016-12-10,http://example.com/pitchdeck/102,8659,Competitor_11,18,6.33,73.75,7.5
470e91d3,Startup_103,EdTech,Sub_9,Pune,Maharashtra,2008,Founder_198,Series C,Convertible Note,5022490,7,Investor_412,Investor_665,89932085,4805848,No,311,Big Data,Product_10,59050,20.89,No,,2018-02-08,http://example.com/pitchdeck/103,56232,Competitor_60,18,6.24,35.78,4.04
02d3eeae,Startup_104,Retail,Sub_3,Bangalore,Maharashtra,2021,Founder_70,Seed,Convertible Note,6361869,2,Investor_452,Investor_924,43552780,2726839,Yes,255,Blockchain,Product_46,68416,30.08,Yes,,2023-10-16,http://example.com/pitchdeck/104,60944,Competitor_10,4,3.8,42.14,2.21
88459c36,Startup_105,TravelTech,Sub_5,Mumbai,Karnataka,2007,Founder_221,Series D,Debt,374705,1,Investor_272,Investor_732,2563347,2671647,Yes,304,IoT,Product_20,40469,22.07,Yes,Acquirer_51,2023-05-11,http://example.com/pitchdeck/105,31498,Competitor_41,5,5.77,37.24,9.44
4db2eb40,Startup_106,TravelTech,Sub_3,Mumbai,Delhi,2009,Founder_143,Series C,Debt,9651229,10,Investor_61,Investor_895,20662742,3165548,No,319,Cloud,Product_6,67130,41.76,Yes,,2023-09-08,http://example.com/pitchdeck/106,62754,Competitor_95,19,1.26,48.82,7.06
a6e719fd,Startup_107,Retail,Sub_5,Delhi,Tamil Nadu,2011,Founder_818,Series B,Grant,8832587,3,Investor_401,Investor_996,35818671,2542909,Yes,489,Cloud,Product_43,32964,8.19,Yes,,2019-09-22,http://example.com/pitchdeck/107,95344,Competitor_3,20,4.07,21.65,3.19
9e1df7d6,Startup_108,FoodTech,Sub_1,Mumbai,Karnataka,2017,Founder_940,Series D,Grant,9284074,10,Investor_341,Investor_971,61290937,1920230,No,241,IoT,Product_20,91185,45.79,Yes,,2015-04-10,http://example.com/pitchdeck/108,80337,Competitor_56,13,6.01,26.22,2.84
0c26d046,Startup_109,EdTech,Sub_7,Chennai,Tamil Nadu,2019,Founder_117,Seed,Grant,9354542,7,Investor_358,Investor_892,44562714,3369033,No,383,Big Data,Product_40,62393,12.6,No,,2022-12-26,http://example.com/pitchdeck/109,1260,Competitor_45,20,6.64,23.98,7.09
e7c40fa1,Startup_110,Retail,Sub_3,Hyderabad,Maharashtra,2020,Founder_806,IPO,Debt,9708645,3,Investor_354,Investor_586,42571463,3867029,Yes,73,Cloud,Product_26,10562,9.65,No,,2022-11-09,http://example.com/pitchdeck/110,24295,Competitor_83,19,4.69,72.37,7.06
f8d8500c,Startup_111,TravelTech,Sub_2,Pune,Delhi,2001,Founder_128,Series C,Equity,6438205,5,Investor_145,Investor_994,12806131,4337342,No,490,AI,Product_39,16624,20.32,No,,2017-09-10,http://example.com/pitchdeck/111,2959,Competitor_80,11,2.41,49.66,8.42
8cd0babd,Startup_112,AgriTech,Sub_1,Pune,Karnataka,2010,Founder_434,Series C,Grant,2105807,5,Investor_409,Investor_577,94313350,2245643,No,403,Big Data,Product_37,66961,32.0,Yes,,2023-06-19,http://example.com/pitchdeck/112,16069,Competitor_48,2,3.2,75.21,4.42
a13bd6fe,Startup_113,HealthTech,Sub_2,Pune,Telangana,2013,Founder_987,Series A,Grant,6187955,3,Investor_57,Investor_909,92908224,1537029,Yes,174,IoT,Product_36,25030,18.01,Yes,,2022-12-13,http://example.com/pitchdeck/113,70510,Competitor_93,4,9.04,48.94,4.75
160f384b,Startup_114,AgriTech,Sub_2,Chennai,Tamil Nadu,2006,Founder_237,Series C,Convertible Note,9159498,10,Investor_191,Investor_884,83030484,2710365,No,452,Big Data,Product_16,42553,35.24,No,,2019-12-06,http://example.com/pitchdeck/114,57631,Competitor_51,9,4.93,66.44,3.98
de74ff0a,Startup_115,FoodTech,Sub_6,Mumbai,Delhi,2014,Founder_670,Series A,Grant,5267254,6,Investor_166,Investor_620,39522709,1741921,No,408,IoT,Product_24,87075,13.06,Yes,Acquirer_537,2021-11-17,http://example.com/pitchdeck/115,54462,Competitor_1,17,2.44,77.99,4.16
532c6cfc,Startup_116,EdTech,Sub_8,Mumbai,Tamil Nadu,2013,Founder_696,Series B,Grant,540498,7,Investor_298,Investor_787,4643976,2350683,No,198,Cloud,Product_3,50529,22.28,No,,2022-07-21,http://example.com/pitchdeck/116,25203,Competitor_50,9,4.54,74.3,8.9
77425d40,Startup_117,FinTech,Sub_4,Hyderabad,Telangana,2007,Founder_905,Series C,Equity,2505424,7,Investor_208,Investor_728,23055700,637574,No,495,AI,Product_1,3380,31.31,Yes,,2015-06-08,http://example.com/pitchdeck/117,56014,Competitor_23,9,6.81,76.15,2.48
028ff76c,Startup_118,AgriTech,Sub_4,Hyderabad,Telangana,2016,Founder_910,Series A,Debt,2642368,3,Investor_215,Investor_866,79404946,3766888,No,371,AR/VR,Product_30,68315,45.55,Yes,,2016-12-21,http://example.com/pitchdeck/118,48302,Competitor_41,13,1.83,26.47,5.32
84ed4c25,Startup_119,TravelTech,Sub_8,Mumbai,Telangana,2014,Founder_303,Seed,Grant,3242742,3,Investor_168,Investor_747,81226727,4127673,Yes,56,AR/VR,Product_27,94859,20.71,Yes,,2017-08-22,http://example.com/pitchdeck/119,84160,Competitor_5,20,5.86,39.3,4.34
fb599079,Startup_120,FinTech,Sub_5,Chennai,Tamil Nadu,2019,Founder_583,Series D,Equity,8145944,2,Investor_192,Investor_610,94564986,3419635,Yes,191,Cloud,Product_45,93621,31.27,Yes,,2015-01-06,http://example.com/pitchdeck/120,23698,Competitor_70,20,7.65,20.92,7.84
2eef0816,Startup_121,Retail,Sub_6,Hyderabad,Tamil Nadu,2002,Founder_155,Seed,Debt,7190092,10,Investor_215,Investor_703,43931593,870383,Yes,489,AI,Product_33,83713,18.26,Yes,,2022-01-08,http://example.com/pitchdeck/121,53080,Competitor_51,18,8.82,62.41,7.03
f7c7d44b,Startup_122,HealthTech,Sub_5,Pune,Karnataka,2021,Founder_8,Series B,Grant,8098368,2,Investor_433,Investor_796,82011384,401403,Yes,134,IoT,Product_37,42760,8.94,No,,2023-05-14,http://example.com/pitchdeck/122,15246,Competitor_29,17,1.76,29.13,6.1
7373482d,Startup_123,TravelTech,Sub_4,Hyderabad,Delhi,2002,Founder_295,Seed,Convertible Note,2631211,8,Investor_268,Investor_720,91797122,1816456,No,21,Big Data,Product_24,99733,18.62,Yes,,2021-07-03,http://example.com/pitchdeck/123,58997,Competitor_23,7,8.78,51.45,6.19
77233150,Startup_124,TravelTech,Sub_8,Mumbai,Karnataka,2008,Founder_639,Series A,Debt,3151219,2,Investor_157,Investor_977,37120684,3100035,Yes,419,AI,Product_14,85811,35.71,No,,2015-04-15,http://example.com/pitchdeck/124,86629,Competitor_8,4,7.63,26.69,8.28
b38f7495,Startup_125,EdTech,Sub_8,Bangalore,Tamil Nadu,2013,Founder_638,Series D,Grant,3398981,1,Investor_175,Investor_561,93050459,4548284,No,429,Cloud,Product_10,22934,8.28,Yes,,2019-07-03,http://example.com/pitchdeck/125,36160,Competitor_84,9,8.68,40.09,8.69
c4f5c9b5,Startup_126,FinTech,Sub_10,Chennai,Telangana,2005,Founder_248,Series B,Debt,8796126,7,Investor_400,Investor_944,17667916,351536,No,44,Cloud,Product_20,65207,46.49,No,,2020-09-02,http://example.com/pitchdeck/126,22041,Competitor_48,14,3.35,60.42,7.71
25b1c1c0,Startup_127,HealthTech,Sub_2,Hyderabad,Tamil Nadu,2014,Founder_543,Series C,Debt,1845712,7,Investor_319,Investor_580,26784699,653646,No,177,AI,Product_27,38251,17.88,No,,2020-08-05,http://example.com/pitchdeck/127,66867,Competitor_51,0,1.18,76.81,1.79
413767ca,Startup_128,FoodTech,Sub_9,Hyderabad,Maharashtra,2009,Founder_160,Series C,Equity,9293826,5,Investor_136,Investor_805,47992785,2716043,No,46,AR/VR,Product_29,60452,18.35,No,,2023-07-26,http://example.com/pitchdeck/128,97804,Competitor_50,11,3.82,64.73,7.29
f07bc9b4,Startup_129,EdTech,Sub_2,Hyderabad,Maharashtra,2012,Founder_729,Seed,Convertible Note,5876337,3,Investor_95,Investor_786,70372779,827089,Yes,378,Blockchain,Product_5,95224,26.97,No,,2017-12-14,http://example.com/pitchdeck/129,65004,Competitor_84,12,8.19,68.07,8.81
b7061b53,Startup_130,HealthTech,Sub_10,Bangalore,Delhi,2009,Founder_80,Series B,Grant,3820009,10,Investor_2,Investor_839,61021324,615816,No,348,Cloud,Product_1,81471,45.71,No,,2015-04-09,http://example.com/pitchdeck/130,67965,Competitor_31,0,9.14,63.68,1.98
29d31662,Startup_131,EdTech,Sub_2,Mumbai,Tamil Nadu,2010,Founder_209,Series A,Grant,8226081,2,Investor_359,Investor_875,97423858,4655443,No,220,Cloud,Product_42,4484,34.26,Yes,,2023-04-05,http://example.com/pitchdeck/131,21709,Competitor_11,1,2.3,46.71,9.36
d69ce5fd,Startup_132,FoodTech,Sub_3,Pune,Karnataka,2023,Founder_557,Series A,Grant,9013861,10,Investor_469,Investor_857,48020163,1661005,No,486,Cloud,Product_34,59103,7.74,Yes,Acquirer_727,2015-01-22,http://example.com/pitchdeck/132,80331,Competitor_86,3,3.28,34.45,1.79
fd33fbef,Startup_133,Retail,Sub_10,Bangalore,Tamil Nadu,2001,Founder_944,IPO,Convertible Note,3887447,2,Investor_400,Investor_685,65946699,1376605,Yes,12,AI,Product_6,37246,49.1,No,,2019-01-11,http://example.com/pitchdeck/133,29450,Competitor_43,18,2.66,54.89,2.1
9aa15b60,Startup_134,FoodTech,Sub_3,Bangalore,Telangana,2020,Founder_514,Series B,Equity,9532041,1,Investor_289,Investor_726,2385432,2565319,No,447,AI,Product_35,9122,39.7,No,,2020-07-05,http://example.com/pitchdeck/134,68486,Competitor_99,4,7.27,78.26,2.88
91ec7ef1,Startup_135,AgriTech,Sub_4,Pune,Tamil Nadu,2016,Founder_155,Seed,Equity,7733331,8,Investor_33,Investor_784,46697299,1623453,Yes,457,Big Data,Product_11,89259,36.83,No,,2018-10-25,http://example.com/pitchdeck/135,41656,Competitor_21,6,8.97,50.84,3.83
15b61851,Startup_136,Retail,Sub_9,Delhi,Telangana,2016,Founder_241,Series D,Grant,2148962,4,Investor_77,Investor_921,11043827,1473718,Yes,191,Blockchain,Product_33,70389,6.03,Yes,,2016-12-07,http://example.com/pitchdeck/136,72279,Competitor_53,1,3.7,59.69,1.93
eeb4853d,Startup_137,FinTech,Sub_1,Mumbai,Maharashtra,2005,Founder_458,Series D,Convertible Note,9608113,3,Investor_456,Investor_514,17565383,217349,No,468,AI,Product_18,81552,16.76,No,,2015-01-16,http://example.com/pitchdeck/137,72112,Competitor_33,1,1.64,30.14,5.95
ba7a0840,Startup_138,EdTech,Sub_4,Mumbai,Delhi,2002,Founder_361,IPO,Convertible Note,9363508,9,Investor_90,Investor_676,12732656,2580158,No,257,Blockchain,Product_25,59169,23.33,Yes,Acquirer_818,2016-10-07,http://example.com/pitchdeck/138,37249,Competitor_16,0,1.46,23.82,5.65
96ff33cc,Startup_139,FoodTech,Sub_10,Chennai,Delhi,2001,Founder_661,IPO,Grant,2510001,6,Investor_12,Investor_749,35996947,258838,No,472,Big Data,Product_5,8233,37.54,Yes,,2018-11-07,http://example.com/pitchdeck/139,18175,Competitor_97,0,8.74,44.17,7.22
8df9c70a,Startup_140,FoodTech,Sub_7,Chennai,Tamil Nadu,2015,Founder_678,Series A,Debt,6081888,5,Investor_438,Investor_730,96060816,930624,No,120,AR/VR,Product_28,10599,30.94,No,,2016-10-27,http://example.com/pitchdeck/140,95172,Competitor_96,13,4.05,68.28,1.88
5a3a7427,Startup_141,Retail,Sub_10,Bangalore,Telangana,2020,Founder_492,IPO,Grant,3947672,1,Investor_76,Investor_960,98565421,2447792,No,342,AI,Product_32,50691,23.64,Yes,,2022-10-16,http://example.com/pitchdeck/141,61579,Competitor_92,14,3.27,60.43,4.22
0c2b5035,Startup_142,EdTech,Sub_10,Chennai,Delhi,2018,Founder_348,IPO,Grant,4327927,3,Investor_174,Investor_649,32215707,2100683,No,465,Big Data,Product_26,51628,35.62,No,,2022-07-05,http://example.com/pitchdeck/142,70757,Competitor_1,7,7.83,38.18,4.64
ed1f9b87,Startup_143,HealthTech,Sub_2,Mumbai,Maharashtra,2018,Founder_179,Series C,Equity,4322771,3,Investor_259,Investor_607,41223953,632330,No,260,Cloud,Product_16,96436,11.63,No,,2018-04-11,http://example.com/pitchdeck/143,98731,Competitor_71,15,8.33,55.94,6.71
9f87f49a,Startup_144,AgriTech,Sub_10,Mumbai,Karnataka,2023,Founder_393,Series C,Convertible Note,3634766,2,Investor_390,Investor_871,22630465,4225117,Yes,322,IoT,Product_31,38422,29.5,Yes,,2016-07-24,http://example.com/pitchdeck/144,37921,Competitor_7,3,4.85,39.08,7.94
03a1898b,Startup_145,Retail,Sub_2,Pune,Telangana,2009,Founder_183,Series C,Equity,7473042,10,Investor_294,Investor_603,22931006,138062,Yes,91,AR/VR,Product_15,21028,28.46,Yes,,2018-11-20,http://example.com/pitchdeck/145,17644,Competitor_64,10,4.95,51.56,1.17
e05a286f,Startup_146,FoodTech,Sub_10,Bangalore,Karnataka,2002,Founder_984,Series A,Equity,2936660,2,Investor_59,Investor_572,88746431,2120423,No,414,Blockchain,Product_37,81104,13.82,Yes,,2023-09-06,http://example.com/pitchdeck/146,87486,Competitor_65,14,1.62,38.39,9.17
8c316da0,Startup_147,HealthTech,Sub_7,Mumbai,Telangana,2013,Founder_274,Series C,Convertible Note,5339196,10,Investor_38,Investor_735,66637762,2977301,No,314,Cloud,Product_46,5383,25.67,No,,2018-05-07,http://example.com/pitchdeck/147,68983,Competitor_10,10,6.29,62.17,5.72
de6d40eb,Startup_148,FoodTech,Sub_2,Bangalore,Tamil Nadu,2014,Founder_433,IPO,Convertible Note,599034,7,Investor_33,Investor_590,57199850,1582893,Yes,178,Cloud,Product_15,21953,29.2,No,,2017-07-12,http://example.com/pitchdeck/148,25236,Competitor_47,12,9.79,24.75,4.88
873f5585,Startup_149,Retail,Sub_1,Mumbai,Maharashtra,2009,Founder_945,Series B,Grant,4173539,2,Investor_43,Investor_952,38431721,658555,Yes,51,IoT,Product_6,3326,12.34,Yes,Acquirer_675,2022-05-12,http://example.com/pitchdeck/149,65581,Competitor_10,4,2.41,77.37,2.48
f9433275,Startup_150,Retail,Sub_6,Delhi,Karnataka,2003,Founder_819,Series A,Equity,6854558,10,Investor_310,Investor_566,83850575,1453990,Yes,194,Blockchain,Product_5,20898,40.78,No,,2020-10-17,http://example.com/pitchdeck/150,36693,Competitor_5,6,9.8,74.69,6.59
b5d4a21e,Startup_151,AgriTech,Sub_7,Bangalore,Karnataka,2018,Founder_974,Series A,Equity,2094307,4,Investor_1,Investor_820,51462404,291948,No,424,IoT,Product_7,81580,18.06,Yes,Acquirer_835,2023-02-02,http://example.com/pitchdeck/151,34621,Competitor_6,4,5.28,26.0,3.72
ab8f5f03,Startup_152,TravelTech,Sub_6,Chennai,Telangana,2005,Founder_946,Series D,Debt,5134459,9,Investor_179,Investor_988,25349884,3271608,No,99,Cloud,Product_13,75254,24.63,No,,2018-10-13,http://example.com/pitchdeck/152,41246,Competitor_20,9,5.46,62.13,5.27
f701a80a,Startup_153,TravelTech,Sub_4,Bangalore,Telangana,2021,Founder_664,Seed,Debt,5915653,2,Investor_442,Investor_647,40211082,348340,No,165,Big Data,Product_42,82540,20.61,No,,2022-09-02,http://example.com/pitchdeck/153,76247,Competitor_8,8,5.9,76.48,7.97
e20a84dd,Startup_154,FinTech,Sub_1,Delhi,Delhi,2005,Founder_259,Series A,Equity,6231712,1,Investor_50,Investor_900,67344205,2174347,No,304,AR/VR,Product_22,36444,45.31,No,,2021-12-04,http://example.com/pitchdeck/154,58115,Competitor_60,4,8.79,67.03,5.68
1f4b271d,Startup_155,AgriTech,Sub_2,Pune,Tamil Nadu,2007,Founder_872,Seed,Equity,1628779,9,Investor_230,Investor_710,42134869,2860936,No,491,AI,Product_50,48468,25.43,No,,2018-03-08,http://example.com/pitchdeck/155,22025,Competitor_16,17,8.73,66.94,4.78
9aaa157b,Startup_156,FoodTech,Sub_9,Pune,Maharashtra,2012,Founder_964,Series C,Debt,3557183,10,Investor_184,Investor_912,82693127,2393733,Yes,76,AR/VR,Product_27,90740,9.35,No,,2019-04-13,http://example.com/pitchdeck/156,77781,Competitor_23,10,6.09,39.47,3.94
1aa34fc1,Startup_157,EdTech,Sub_9,Delhi,Tamil Nadu,2023,Founder_939,Series B,Grant,6546603,5,Investor_435,Investor_996,88866511,4141266,No,446,Cloud,Product_35,79204,48.37,Yes,,2015-06-13,http://example.com/pitchdeck/157,58614,Competitor_56,8,7.95,58.39,8.91
60950085,Startup_158,EdTech,Sub_7,Hyderabad,Karnataka,2006,Founder_890,Series C,Equity,3234602,6,Investor_90,Investor_973,14282067,4285249,No,408,AI,Product_5,82490,8.71,No,,2016-03-06,http://example.com/pitchdeck/158,51686,Competitor_9,0,1.66,55.51,3.29
8763443c,Startup_159,HealthTech,Sub_7,Hyderabad,Karnataka,2021,Founder_622,Seed,Grant,6300822,10,Investor_126,Investor_708,60455613,4018724,Yes,210,Big Data,Product_15,55482,23.98,Yes,,2020-04-04,http://example.com/pitchdeck/159,94411,Competitor_71,1,7.36,59.62,9.72
1620de38,Startup_160,HealthTech,Sub_1,Mumbai,Maharashtra,2018,Founder_54,Series A,Debt,9228260,8,Investor_174,Investor_973,32859847,377439,Yes,343,IoT,Product_18,94663,45.86,Yes,,2018-12-04,http://example.com/pitchdeck/160,30062,Competitor_30,3,5.74,31.68,9.24
5ba65bd0,Startup_161,Retail,Sub_6,Bangalore,Tamil Nadu,2008,Founder_921,Series D,Debt,2473911,3,Investor_258,Investor_715,82544475,1894422,Yes,283,AI,Product_3,28215,8.32,Yes,,2019-09-27,http://example.com/pitchdeck/161,26619,Competitor_25,0,5.52,24.7,5.97
11049660,Startup_162,TravelTech,Sub_5,Delhi,Maharashtra,2023,Founder_911,Series D,Equity,7475294,4,Investor_391,Investor_930,50773831,3683985,No,123,AR/VR,Product_16,50867,39.98,No,,2021-03-14,http://example.com/pitchdeck/162,58009,Competitor_23,4,4.04,72.78,9.42
3af4d627,Startup_163,EdTech,Sub_9,Mumbai,Delhi,2015,Founder_43,Series A,Convertible Note,3446806,2,Investor_84,Investor_672,13540144,4035541,Yes,296,Cloud,Product_12,89559,12.09,Yes,,2018-04-17,http://example.com/pitchdeck/163,8202,Competitor_12,16,6.29,47.79,4.0
2c7e7072,Startup_164,HealthTech,Sub_9,Pune,Karnataka,2023,Founder_91,Series C,Convertible Note,6002179,9,Investor_313,Investor_656,26910373,2719144,No,309,IoT,Product_13,4142,7.41,No,,2015-11-24,http://example.com/pitchdeck/164,10303,Competitor_8,18,9.92,55.55,6.9
a93d02bd,Startup_165,FinTech,Sub_1,Delhi,Telangana,2003,Founder_366,Series C,Equity,127505,4,Investor_218,Investor_933,93272445,2581777,No,322,Cloud,Product_20,3945,35.39,Yes,Acquirer_749,2023-08-09,http://example.com/pitchdeck/165,6146,Competitor_32,6,1.2,59.67,5.09
efa6d285,Startup_166,Retail,Sub_5,Bangalore,Telangana,2013,Founder_865,Seed,Grant,7647773,9,Investor_316,Investor_934,10971047,1435592,Yes,368,Blockchain,Product_22,80021,49.91,Yes,,2021-03-17,http://example.com/pitchdeck/166,91562,Competitor_100,3,6.88,78.44,1.16
d0ccdcc2,Startup_167,HealthTech,Sub_5,Hyderabad,Delhi,2004,Founder_63,Seed,Convertible Note,7026296,8,Investor_248,Investor_774,52503979,4335724,No,412,IoT,Product_48,20020,49.3,Yes,,2021-01-16,http://example.com/pitchdeck/167,25473,Competitor_53,2,6.42,65.74,6.15
ee9c9645,Startup_168,FoodTech,Sub_4,Bangalore,Maharashtra,2005,Founder_296,Series C,Debt,536384,2,Investor_100,Investor_673,99623439,4735731,Yes,57,AR/VR,Product_21,73609,27.32,Yes,,2018-04-14,http://example.com/pitchdeck/168,60836,Competitor_37,19,3.0,25.82,3.1
f630c1c2,Startup_169,TravelTech,Sub_2,Delhi,Telangana,2000,Founder_378,Series C,Equity,4060436,7,Investor_140,Investor_670,21958904,289710,No,348,IoT,Product_22,36326,15.71,Yes,Acquirer_620,2016-08-12,http://example.com/pitchdeck/169,93093,Competitor_29,18,7.99,26.22,9.44
27bc72fd,Startup_170,FinTech,Sub_4,Delhi,Tamil Nadu,2016,Founder_590,Series B,Grant,6236635,2,Investor_13,Investor_543,88153633,3652086,No,375,IoT,Product_6,44019,38.29,No,,2016-10-04,http://example.com/pitchdeck/170,70634,Competitor_22,19,6.82,41.39,7.44
